0.0000565110595544609,0
0.00037983320269638896,0
0.00014628313648551599,0
0.000724236127694655,0
0.00004660922385852604,0
0.000103220908212677,0
0.00020824686399836714,0
0.00015843745344955017,0
0.00103223499208432,0
0.0003569409640750816,0
0.0000346452306707469,0
0.0003663281884735407,0
0.00032065949995103223,0
0.00011401576025034015,0
0.0000013736771278179001,0
0.000004299389396824923,0
0.000010595817504791668,0
0.00007658901249214897,0
0.00007054586642673609,0
0.00005069285878686401,0
0.000288581951563498,0
0.00009530205078594272,0
0.000008197548402278761,0
0.0014907560298595417,0
0.002016776530860751,0
0.001035565188313057,0
0.0005139906580736044,0
0.00008726121095860325,0
0.00006851633366759149,0
0.0008061440064839124,0
0.0009772465229420976,0
0.0001698507640260966,0
0.000009036804455315443,0
0.000003336998340004945,0
0.0003569409640750816,0
0.000055292187511873824,0
0.00001866863890407649,0
0.0003569409640750816,0
0.00042144662083493144,0
0.000138483905390952,0
0.00004959947174753325,0
0.004912393727556054,0
0.00021906061590164905,0
0.000680508019532099,0
0.0006689495358675962,0
0.0005888586523935894,0
0.00006607949565486125,0
0.0002956412027529546,0
0.00003963770551435,0
0.00012440486787823564,0
0.9999844669626736,1
0.999984050470523,1
0.9999976864262179,1
0.9999921064237061,1
0.9999972105405008,1
0.9999969165704586,1
0.9999954286945739,1
0.9993474297644875,1
0.9999918679220045,1
0.9999745596228494,1
0.9999353630583226,1
0.9999766843531421,1
0.9999722288803267,1
0.9999982675603023,1
0.9993734665082229,1
0.9999587697896157,1
0.9999971767480365,1
0.9999383204273685,1
0.9999995381625021,1
0.9999436053379857,1
0.9999994073638226,1
0.9999090701360859,1
0.9999998552287234,1
0.9999977059215487,1
0.999965742092726,1
0.9999740210341309,1
0.999998186042282,1
0.9999996073868727,1
0.9999965127336087,1
0.9988195027085655,1
0.9999372226080047,1
0.9998496943343342,1
0.9998951964814837,1
0.9999999560287783,1
0.9999978431721007,1
0.9999867838595218,1
0.9999944832380435,1
0.9999976212953946,1
0.9999494773830303,1
0.9999848107322645,1
0.999997068812747,1
0.9999957542101799,1
0.9999572337321735,1
0.999461716527669,1
0.9999892863988008,1
0.9999556565865639,1
0.9999764135109955,1
0.9999738284221877,1
0.9951987815493196,1
0.9999699602885338,1
